# Residuals   
# Time        	p_rgh         
0.0318348     	2.053657e-03
0.0318471     	2.018304e-03
0.0318594     	2.014991e-03
0.0318716     	1.993947e-03
0.0318839     	1.985637e-03
0.0318962     	1.972107e-03
0.0319084     	1.966370e-03
0.0319207     	1.961928e-03
0.0319329     	1.957829e-03
0.0319452     	1.948213e-03
0.0319574     	1.952220e-03
0.0319697     	1.940276e-03
0.0319819     	1.947006e-03
0.0319942     	1.947469e-03
0.0320064     	1.936432e-03
0.0320186     	1.930049e-03
0.0320309     	1.908559e-03
0.0320431     	1.896899e-03
0.0320553     	1.901974e-03
0.0320675     	1.892783e-03
0.0320798     	1.894041e-03
0.032092      	1.881470e-03
0.0321042     	1.892144e-03
0.0321164     	1.868572e-03
0.0321286     	1.874899e-03
0.0321408     	1.861067e-03
0.032153      	1.866235e-03
0.0321652     	1.857112e-03
0.0321774     	1.862148e-03
0.0321896     	1.842164e-03
0.0322018     	1.850140e-03
0.032214      	1.835716e-03
0.0322262     	1.844039e-03
0.0322383     	1.826429e-03
0.0322505     	1.832272e-03
0.0322627     	1.815641e-03
0.0322749     	1.820469e-03
0.0322871     	1.800082e-03
0.0322992     	1.811014e-03
0.0323114     	1.794776e-03
0.0323236     	1.794940e-03
0.0323357     	1.795983e-03
0.0323479     	1.814007e-03
0.0323601     	1.802038e-03
0.0323722     	1.816321e-03
0.0323844     	1.804305e-03
0.0323965     	1.808753e-03
0.0324087     	1.788740e-03
0.0324208     	1.795564e-03
0.032433      	1.783385e-03
0.0324451     	1.786878e-03
0.0324573     	1.771943e-03
0.0324694     	1.775993e-03
0.0324816     	1.767743e-03
0.0324937     	1.769379e-03
0.0325058     	1.760069e-03
0.032518      	1.757206e-03
0.0325301     	1.745763e-03
0.0325422     	1.742614e-03
0.0325544     	1.738906e-03
0.0325665     	1.736380e-03
0.0325786     	1.730358e-03
0.0325908     	1.727946e-03
0.0326029     	1.719342e-03
0.032615      	1.719535e-03
0.0326271     	1.713998e-03
0.0326393     	1.717617e-03
0.0326514     	1.704143e-03
0.0326635     	1.718745e-03
0.0326756     	1.672840e-03
0.0326878     	1.661678e-03
0.0326999     	1.645731e-03
0.032712      	1.621844e-03
0.0327241     	1.588029e-03
0.0327363     	1.575986e-03
0.0327484     	1.563961e-03
0.0327605     	1.555859e-03
0.0327726     	1.550966e-03
0.0327847     	1.549246e-03
0.0327968     	1.544844e-03
0.0328089     	1.575530e-03
0.032821      	1.515934e-03
0.0328331     	1.499816e-03
0.0328452     	1.516734e-03
0.0328573     	1.497976e-03
0.0328694     	1.482906e-03
0.0328815     	1.479883e-03
0.0328936     	1.477327e-03
0.0329057     	1.478888e-03
0.0329177     	1.477852e-03
0.0329298     	1.476806e-03
0.0329419     	1.475229e-03
0.032954      	1.473213e-03
0.0329661     	1.472527e-03
0.0329782     	1.472739e-03
0.0329903     	1.465517e-03
0.0330023     	1.465831e-03
0.0330144     	1.460992e-03
0.0330265     	1.463226e-03
0.0330386     	1.458789e-03
0.0330507     	1.463470e-03
0.0330628     	1.459792e-03
0.0330748     	1.459148e-03
0.0330869     	1.454459e-03
0.033099      	1.453628e-03
0.033111      	1.451159e-03
0.0331231     	1.450678e-03
0.0331352     	1.447665e-03
0.0331472     	1.448603e-03
0.0331593     	1.443413e-03
0.0331714     	1.442713e-03
0.0331834     	1.438712e-03
0.0331955     	1.432619e-03
0.0332075     	1.427982e-03
0.0332196     	1.424859e-03
0.0332317     	1.422123e-03
0.0332437     	1.421010e-03
0.0332558     	1.419458e-03
0.0332679     	1.421255e-03
0.0332799     	1.418403e-03
0.033292      	1.420291e-03
0.0333041     	1.414761e-03
0.0333161     	1.415459e-03
0.0333282     	1.413433e-03
0.0333403     	1.409461e-03
0.0333523     	1.408457e-03
0.0333644     	1.408423e-03
0.0333765     	1.400655e-03
0.0333885     	1.399988e-03
0.0334006     	1.396482e-03
0.0334126     	1.391619e-03
0.0334247     	1.387515e-03
0.0334368     	1.388488e-03
0.0334488     	1.384505e-03
0.0334609     	1.383276e-03
0.033473      	1.380267e-03
0.033485      	1.379072e-03
0.0334971     	1.370892e-03
0.0335092     	1.367814e-03
0.0335212     	1.364922e-03
0.0335333     	1.351101e-03
0.0335454     	1.379987e-03
0.0335575     	1.350724e-03
0.0335696     	1.347909e-03
0.0335816     	1.336059e-03
0.0335937     	1.325294e-03
0.0336058     	1.315258e-03
0.0336179     	1.309215e-03
0.03363       	1.303193e-03
0.0336421     	1.299850e-03
0.0336542     	1.296053e-03
0.0336663     	1.291765e-03
0.0336784     	1.284228e-03
0.0336905     	1.280092e-03
0.0337026     	1.267863e-03
0.0337147     	1.266177e-03
0.0337269     	1.256871e-03
0.033739      	1.248458e-03
0.0337511     	1.242113e-03
0.0337632     	1.229246e-03
0.0337753     	1.218628e-03
0.0337874     	1.211839e-03
0.0337995     	1.200454e-03
0.0338117     	1.196793e-03
0.0338238     	1.187060e-03
0.0338359     	1.181878e-03
0.0338481     	1.167647e-03
0.0338602     	1.161249e-03
0.0338723     	1.150596e-03
0.0338845     	1.144860e-03
0.0338966     	1.129341e-03
0.0339087     	1.123450e-03
0.0339209     	1.113564e-03
0.0339331     	1.108375e-03
0.0339452     	1.095637e-03
0.0339574     	1.083405e-03
0.0339695     	1.073924e-03
0.0339817     	1.065445e-03
0.0339939     	1.050903e-03
0.034006      	1.053870e-03
0.0340182     	1.035148e-03
0.0340303     	1.020204e-03
0.0340425     	1.003690e-03
0.0340547     	9.925637e-04
0.0340669     	9.731654e-04
0.0340791     	9.611592e-04
0.0340913     	9.507384e-04
0.0341034     	9.678178e-04
0.0341157     	9.343721e-04
0.0341279     	9.206931e-04
0.0341401     	9.088286e-04
0.0341523     	8.963873e-04
0.0341645     	8.793410e-04
0.0341767     	8.711401e-04
0.0341889     	8.603678e-04
0.0342011     	8.514144e-04
0.0342133     	8.442469e-04
0.0342255     	8.470973e-04
0.0342377     	8.350361e-04
0.0342499     	8.253611e-04
0.0342622     	8.090284e-04
0.0342744     	7.958941e-04
0.0342866     	7.859208e-04
0.0342989     	7.766052e-04
0.0343111     	7.671248e-04
0.0343233     	7.637604e-04
0.0343356     	7.567220e-04
0.0343478     	7.493580e-04
0.03436       	7.388623e-04
0.0343723     	7.369559e-04
0.0343845     	7.263265e-04
0.0343967     	7.174479e-04
0.034409      	7.122052e-04
0.0344212     	7.033060e-04
0.0344334     	6.947087e-04
0.0344457     	6.835056e-04
0.0344579     	6.817010e-04
0.0344701     	6.715197e-04
0.0344824     	6.658939e-04
0.0344946     	6.577048e-04
0.0345068     	6.540898e-04
0.0345191     	6.414447e-04
0.0345313     	6.379793e-04
0.0345435     	6.267447e-04
0.0345558     	6.205065e-04
0.034568      	6.145074e-04
0.0345802     	6.091550e-04
0.0345925     	5.998130e-04
0.0346047     	5.982545e-04
0.034617      	5.901899e-04
0.0346293     	5.831437e-04
0.0346415     	5.767263e-04
0.0346538     	5.708275e-04
0.034666      	5.597956e-04
0.0346783     	5.542896e-04
0.0346906     	5.555729e-04
0.0347028     	5.489380e-04
0.0347151     	5.437792e-04
0.0347274     	5.380542e-04
0.0347396     	5.300191e-04
0.0347519     	5.236610e-04
0.0347641     	5.231721e-04
0.0347764     	5.198872e-04
0.0347887     	5.161828e-04
0.0348009     	5.163963e-04
0.0348132     	5.146432e-04
0.0348255     	5.116029e-04
0.0348377     	5.100038e-04
0.03485       	5.099690e-04
0.0348623     	5.103408e-04
0.0348746     	5.089487e-04
0.0348869     	5.107418e-04
0.0348992     	5.113408e-04
0.0349115     	5.097949e-04
0.0349238     	5.111226e-04
0.0349361     	5.096859e-04
0.0349484     	5.137148e-04
0.0349607     	5.141956e-04
0.0349729     	5.157824e-04
0.0349852     	5.152293e-04
0.0349975     	5.172248e-04
0.0350098     	5.168214e-04
0.0350221     	5.217273e-04
0.0350344     	5.242363e-04
0.0350468     	5.253309e-04
0.0350591     	5.258171e-04
0.0350714     	5.309808e-04
0.0350837     	5.307505e-04
0.035096      	5.295084e-04
0.0351084     	5.314996e-04
0.0351207     	5.352448e-04
0.035133      	5.395574e-04
0.0351453     	5.419963e-04
0.0351576     	5.430810e-04
0.03517       	5.454948e-04
0.0351823     	5.488851e-04
0.0351946     	5.513854e-04
0.0352069     	5.546351e-04
0.0352193     	5.567273e-04
0.0352316     	5.594546e-04
0.035244      	5.622491e-04
0.0352563     	5.613040e-04
0.0352687     	5.639833e-04
0.035281      	5.670851e-04
0.0352934     	5.698845e-04
0.0353057     	5.732038e-04
0.0353181     	5.707159e-04
0.0353304     	5.762093e-04
0.0353428     	5.772601e-04
0.0353551     	5.712507e-04
0.0353675     	5.885536e-04
0.0353798     	5.906457e-04
0.0353922     	5.876308e-04
0.0354046     	5.924093e-04
0.0354169     	5.904442e-04
0.0354293     	5.931279e-04
0.0354417     	5.960972e-04
0.0354541     	5.962682e-04
0.0354665     	5.955843e-04
0.0354788     	5.971950e-04
0.0354912     	6.006339e-04
0.0355036     	6.030762e-04
0.035516      	6.051003e-04
0.0355284     	6.021065e-04
0.0355408     	6.039380e-04
0.0355532     	6.051743e-04
0.0355656     	6.085605e-04
0.0355779     	6.096846e-04
0.0355903     	6.136555e-04
0.0356027     	6.151500e-04
0.0356151     	6.139771e-04
0.0356275     	6.186996e-04
0.0356399     	6.217815e-04
0.0356524     	6.238125e-04
0.0356648     	6.265120e-04
0.0356772     	6.239120e-04
0.0356896     	6.273620e-04
0.035702      	6.306461e-04
0.0357145     	6.317822e-04
0.0357269     	6.369820e-04
0.0357393     	6.382422e-04
0.0357517     	6.392815e-04
0.0357642     	6.412437e-04
0.0357766     	6.440087e-04
0.035789      	6.468978e-04
0.0358014     	6.732828e-04
0.0358138     	6.698814e-04
0.0358263     	6.687010e-04
0.0358387     	6.713217e-04
0.0358512     	6.746994e-04
0.0358636     	6.759619e-04
0.0358761     	6.763670e-04
0.0358886     	6.791558e-04
0.035901      	6.828012e-04
0.0359135     	6.873242e-04
0.0359259     	6.913456e-04
0.0359384     	6.959550e-04
0.0359509     	6.975668e-04
0.0359633     	6.940641e-04
0.0359758     	7.124741e-04
0.0359882     	7.107640e-04
0.0360007     	7.145125e-04
0.0360132     	7.158976e-04
0.0360256     	7.206635e-04
0.0360381     	7.228825e-04
0.0360505     	7.215898e-04
0.036063      	7.264180e-04
0.0360754     	7.274239e-04
0.0360879     	7.303777e-04
0.0361004     	7.315985e-04
0.0361128     	7.412541e-04
0.0361253     	7.455281e-04
0.0361378     	7.487500e-04
0.0361503     	7.537712e-04
0.0361628     	7.597298e-04
0.0361753     	7.593273e-04
0.0361878     	7.655986e-04
0.0362003     	7.669450e-04
0.0362128     	7.703063e-04
0.0362253     	7.780406e-04
0.0362378     	7.798278e-04
0.0362503     	7.875038e-04
0.0362628     	7.909384e-04
0.0362753     	7.933635e-04
0.0362878     	7.990201e-04
0.0363003     	8.039465e-04
0.0363128     	8.054668e-04
0.0363253     	8.141151e-04
0.0363378     	8.153514e-04
0.0363503     	8.184449e-04
0.0363628     	8.207585e-04
0.0363753     	8.287625e-04
0.0363878     	8.331436e-04
0.0364003     	8.357312e-04
0.0364128     	8.415349e-04
0.0364253     	8.452911e-04
0.0364378     	8.489447e-04
0.0364503     	8.539613e-04
0.0364628     	8.545667e-04
0.0364753     	8.635149e-04
0.0364878     	8.628997e-04
0.0365003     	8.835290e-04
0.0365128     	8.780458e-04
0.0365253     	8.785722e-04
0.0365378     	8.811345e-04
0.0365503     	8.856499e-04
0.0365628     	8.872104e-04
0.0365753     	8.918467e-04
0.0365878     	8.918137e-04
0.0366003     	8.974168e-04
0.0366128     	8.974172e-04
0.0366253     	8.994314e-04
0.0366378     	9.009587e-04
0.0366503     	9.098715e-04
0.0366628     	9.083448e-04
0.0366753     	9.167463e-04
0.0366878     	9.182838e-04
0.0367003     	9.221423e-04
0.0367128     	9.265374e-04
0.0367253     	9.313212e-04
0.0367378     	9.357128e-04
0.0367503     	9.395897e-04
0.0367628     	9.462611e-04
0.0367753     	9.487801e-04
0.0367878     	9.492739e-04
0.0368003     	9.522997e-04
0.0368128     	9.591745e-04
0.0368253     	9.641472e-04
0.0368378     	9.676692e-04
0.0368503     	9.694865e-04
0.0368628     	9.723912e-04
0.0368753     	9.777759e-04
0.0368878     	9.807755e-04
0.0369003     	9.861904e-04
0.0369128     	9.895787e-04
0.0369253     	9.952087e-04
0.0369378     	9.987124e-04
0.0369503     	1.000583e-03
0.0369628     	1.011969e-03
0.0369753     	1.013142e-03
0.0369878     	1.008668e-03
0.0370002     	1.013392e-03
0.0370127     	1.017979e-03
0.0370252     	1.022441e-03
0.0370377     	1.024095e-03
0.0370502     	1.027214e-03
0.0370627     	1.028744e-03
0.0370752     	1.032894e-03
0.0370877     	1.035228e-03
0.0371002     	1.039113e-03
0.0371127     	1.042348e-03
0.0371252     	1.046885e-03
0.0371377     	1.050527e-03
0.0371502     	1.051566e-03
0.0371627     	1.053467e-03
0.0371752     	1.057040e-03
0.0371877     	1.060600e-03
0.0372002     	1.065643e-03
0.0372127     	1.069077e-03
0.0372252     	1.070800e-03
0.0372377     	1.073504e-03
0.0372502     	1.076721e-03
0.0372627     	1.077366e-03
0.0372752     	1.114454e-03
0.0372877     	1.098019e-03
0.0373002     	1.095520e-03
0.0373127     	1.097433e-03
0.0373253     	1.106003e-03
0.0373378     	1.110393e-03
0.0373504     	1.113585e-03
0.037363      	1.115497e-03
0.0373755     	1.118264e-03
0.0373881     	1.112662e-03
0.0374006     	1.133102e-03
0.0374132     	1.128255e-03
0.0374257     	1.126806e-03
0.0374383     	1.132290e-03
0.0374509     	1.136641e-03
0.0374634     	1.142158e-03
0.037476      	1.146221e-03
0.0374885     	1.148558e-03
0.0375011     	1.153509e-03
0.0375136     	1.183698e-03
0.0375262     	1.166980e-03
0.0375388     	1.170040e-03
0.0375513     	1.168869e-03
0.0375639     	1.173885e-03
0.0375764     	1.178839e-03
0.037589      	1.180075e-03
0.0376015     	1.182301e-03
0.0376141     	1.186018e-03
0.0376267     	1.185761e-03
0.0376392     	1.195429e-03
0.0376518     	1.193725e-03
0.0376643     	1.197592e-03
0.0376769     	1.204589e-03
0.0376894     	1.207541e-03
0.037702      	1.211341e-03
0.0377146     	1.217188e-03
0.0377271     	1.212953e-03
0.0377397     	1.219459e-03
0.0377522     	1.220772e-03
0.0377648     	1.221009e-03
0.0377773     	1.208794e-03
0.0377899     	1.240844e-03
0.0378025     	1.229289e-03
0.037815      	1.224734e-03
0.0378276     	1.226532e-03
0.0378401     	1.232249e-03
0.0378527     	1.236085e-03
0.0378652     	1.238989e-03
0.0378778     	1.240728e-03
0.0378904     	1.245216e-03
0.0379029     	1.248413e-03
0.0379155     	1.251835e-03
0.037928      	1.252835e-03
0.0379406     	1.257987e-03
0.0379531     	1.258190e-03
0.0379657     	1.261768e-03
0.0379783     	1.261890e-03
0.0379908     	1.265762e-03
0.0380034     	1.265633e-03
0.0380159     	1.266391e-03
0.0380285     	1.268967e-03
0.0380411     	1.272476e-03
0.0380536     	1.275251e-03
0.0380662     	1.280300e-03
0.0380787     	1.280258e-03
0.0380913     	1.280697e-03
0.0381038     	1.276627e-03
0.0381164     	1.279669e-03
0.038129      	1.282062e-03
0.0381415     	1.278847e-03
0.0381541     	1.301129e-03
0.0381666     	1.293641e-03
0.0381792     	1.291111e-03
0.0381917     	1.294244e-03
0.0382043     	1.300419e-03
0.0382169     	1.303382e-03
0.0382294     	1.307164e-03
0.038242      	1.311199e-03
0.0382545     	1.313471e-03
0.0382671     	1.317452e-03
0.0382796     	1.320501e-03
0.0382922     	1.326768e-03
0.0383048     	1.329269e-03
0.0383173     	1.332150e-03
0.0383299     	1.323987e-03
0.0383424     	1.355633e-03
0.038355      	1.338272e-03
0.0383675     	1.336616e-03
0.0383802     	1.349917e-03
0.0383929     	1.354606e-03
0.0384055     	1.358728e-03
0.0384182     	1.360342e-03
0.0384308     	1.362231e-03
0.0384435     	1.365046e-03
0.0384561     	1.366474e-03
0.0384688     	1.373764e-03
0.0384814     	1.380708e-03
0.0384941     	1.381560e-03
0.0385067     	1.392816e-03
0.0385194     	1.395185e-03
0.0385321     	1.397138e-03
0.0385447     	1.398763e-03
0.0385574     	1.400486e-03
0.03857       	1.403975e-03
0.0385827     	1.405272e-03
0.0385953     	1.409686e-03
0.038608      	1.411148e-03
0.0386206     	1.419033e-03
0.0386333     	1.420586e-03
0.0386459     	1.423931e-03
0.0386586     	1.425997e-03
0.0386713     	1.428931e-03
0.0386839     	1.431401e-03
0.0386966     	1.435104e-03
0.0387092     	1.436264e-03
0.0387219     	1.437872e-03
0.0387345     	1.438605e-03
0.0387472     	1.443753e-03
0.0387598     	1.426428e-03
0.0387725     	1.468026e-03
0.0387851     	1.452254e-03
0.0387978     	1.444995e-03
0.0388105     	1.447558e-03
0.0388231     	1.456464e-03
0.0388358     	1.458551e-03
0.0388484     	1.463142e-03
0.0388611     	1.477775e-03
0.0388737     	1.515282e-03
0.0388864     	1.517259e-03
0.038899      	1.523060e-03
0.0389117     	1.524703e-03
0.0389243     	1.526591e-03
0.038937      	1.528840e-03
0.0389497     	1.530668e-03
0.0389623     	1.535059e-03
0.038975      	1.541831e-03
0.0389876     	1.536971e-03
0.0390003     	1.544758e-03
0.0390129     	1.545376e-03
0.0390256     	1.552148e-03
0.0390382     	1.568746e-03
0.0390509     	1.570335e-03
0.0390636     	1.556250e-03
0.0390762     	1.566007e-03
0.0390889     	1.561658e-03
0.0391015     	1.575316e-03
0.0391142     	1.622518e-03
0.0391268     	1.646352e-03
0.0391395     	1.643644e-03
0.0391521     	1.651249e-03
0.0391648     	1.680944e-03
0.0391774     	1.700158e-03
0.0391901     	1.668952e-03
0.0392028     	1.652844e-03
0.0392154     	1.689297e-03
0.0392281     	1.671920e-03
0.0392407     	1.650244e-03
0.0392534     	1.651682e-03
0.039266      	1.654138e-03
0.0392787     	1.639347e-03
0.0392913     	1.680850e-03
0.039304      	1.666536e-03
0.0393166     	1.658032e-03
0.0393293     	1.660094e-03
0.039342      	1.701149e-03
0.0393546     	1.726173e-03
0.0393673     	1.731153e-03
0.0393799     	1.738822e-03
0.0393926     	1.741126e-03
0.0394052     	1.742622e-03
0.0394179     	1.744889e-03
0.0394305     	1.744938e-03
0.0394432     	1.750003e-03
0.0394558     	1.751871e-03
0.0394685     	1.758618e-03
0.0394812     	1.760266e-03
0.0394938     	1.767769e-03
0.0395065     	1.782280e-03
0.0395191     	1.780587e-03
0.0395318     	1.768223e-03
0.0395444     	1.774690e-03
0.0395571     	1.775467e-03
0.0395697     	1.786245e-03
0.0395824     	1.787780e-03
0.039595      	1.792474e-03
0.0396077     	1.788263e-03
0.0396204     	1.790102e-03
0.039633      	1.787564e-03
0.0396457     	1.794297e-03
0.0396583     	1.792846e-03
0.039671      	1.797028e-03
0.0396836     	1.872082e-03
0.0396963     	1.881277e-03
0.0397089     	1.887828e-03
0.0397216     	1.896016e-03
0.0397343     	1.884014e-03
0.0397469     	1.886471e-03
0.0397596     	1.884952e-03
0.0397722     	1.893927e-03
0.0397849     	1.892579e-03
0.0397975     	1.900577e-03
0.0398102     	1.900225e-03
0.0398228     	1.907754e-03
0.0398355     	1.907294e-03
0.0398481     	1.913252e-03
0.0398608     	1.912839e-03
0.0398735     	1.919697e-03
0.0398861     	1.901524e-03
0.0398988     	1.935719e-03
0.0399114     	1.918574e-03
0.0399241     	1.922962e-03
0.0399367     	1.922797e-03
0.0399494     	1.932693e-03
0.039962      	1.933875e-03
0.0399747     	1.942453e-03
0.0399873     	1.941389e-03
0.04          	1.941506e-03
0.040013      	2.009262e-03
0.040026      	2.000088e-03
0.040039      	1.995585e-03
0.0400521     	1.981319e-03
0.0400651     	2.118211e-03
0.0400781     	2.111298e-03
0.0400911     	2.110270e-03
0.0401042     	2.118244e-03
0.0401172     	2.114622e-03
0.0401302     	2.117489e-03
0.0401433     	2.107161e-03
0.0401563     	2.108615e-03
0.0401694     	2.101491e-03
0.0401824     	2.108440e-03
0.0401955     	2.086977e-03
0.0402085     	2.124074e-03
0.0402216     	2.104639e-03
0.0402346     	2.107713e-03
0.0402477     	2.105509e-03
0.0402608     	2.116420e-03
0.0402738     	2.113323e-03
0.0402869     	2.119919e-03
0.0403        	2.118921e-03
0.0403131     	2.127105e-03
0.0403261     	2.105109e-03
0.0403392     	2.148803e-03
0.0403523     	2.130361e-03
0.0403654     	2.133932e-03
0.0403785     	2.131882e-03
0.0403916     	2.137858e-03
0.0404047     	2.137510e-03
0.0404178     	2.142559e-03
0.0404309     	2.120160e-03
0.040444      	2.288298e-03
0.0404571     	2.278839e-03
0.0404702     	2.270269e-03
0.0404833     	2.268706e-03
0.0404964     	2.273786e-03
0.0405096     	2.274546e-03
0.0405227     	2.278336e-03
0.0405358     	2.263151e-03
0.0405489     	2.288442e-03
0.0405621     	2.319405e-03
0.0405752     	2.289324e-03
0.0405883     	2.271079e-03
0.0406015     	2.275425e-03
0.0406146     	2.282329e-03
0.0406278     	2.303631e-03
0.0406409     	2.283004e-03
0.0406541     	2.273794e-03
0.0406673     	2.270030e-03
0.0406804     	2.251831e-03
0.0406936     	2.295922e-03
0.0407068     	2.315182e-03
0.0407199     	2.315490e-03
0.0407331     	2.259376e-03
0.0407463     	2.274999e-03
0.0407595     	2.255417e-03
0.0407727     	2.252067e-03
0.0407859     	2.293128e-03
0.0407991     	2.394995e-03
0.0408123     	2.417134e-03
0.0408255     	2.427822e-03
0.0408387     	2.412068e-03
0.0408519     	2.410602e-03
0.0408651     	2.446018e-03
0.0408783     	2.463915e-03
0.0408915     	2.449480e-03
0.0409048     	2.446284e-03
0.040918      	2.449532e-03
0.0409312     	2.450892e-03
0.0409444     	2.447167e-03
0.0409577     	2.448113e-03
0.0409709     	2.450199e-03
0.0409841     	2.452056e-03
0.0409974     	2.449387e-03
0.0410106     	2.448253e-03
0.0410239     	2.451891e-03
0.0410371     	2.459176e-03
0.0410504     	2.380214e-03
0.0410636     	2.366379e-03
0.0410769     	2.363185e-03
0.0410901     	2.368415e-03
0.0411034     	2.364901e-03
0.0411167     	2.390122e-03
0.04113       	2.504051e-03
0.0411432     	2.507984e-03
0.0411565     	2.501231e-03
0.0411698     	2.501330e-03
0.0411831     	2.502176e-03
0.0411964     	2.507622e-03
0.0412097     	2.506627e-03
0.0412229     	2.507107e-03
0.0412362     	2.543773e-03
0.0412495     	2.555926e-03
0.0412628     	2.552703e-03
0.0412761     	2.541641e-03
0.0412895     	2.593049e-03
0.0413028     	2.564399e-03
0.0413161     	2.551922e-03
0.0413294     	2.546968e-03
0.0413427     	2.546112e-03
0.0413561     	2.530493e-03
0.0413694     	2.537687e-03
0.0413827     	2.514603e-03
0.0413961     	2.509081e-03
0.0414094     	2.498175e-03
0.0414227     	2.640695e-03
0.0414361     	2.640261e-03
0.0414494     	2.635727e-03
0.0414628     	2.637932e-03
0.0414761     	2.632795e-03
0.0414895     	2.636698e-03
0.0415029     	2.631982e-03
0.0415162     	2.632977e-03
0.0415296     	2.627499e-03
0.041543      	2.627205e-03
0.0415563     	2.614990e-03
0.0415697     	2.610053e-03
0.0415831     	2.597518e-03
0.0415965     	2.595464e-03
0.0416099     	2.587683e-03
0.0416233     	2.596534e-03
0.0416367     	2.592609e-03
0.0416501     	2.594232e-03
0.0416635     	2.593441e-03
0.0416769     	2.664042e-03
0.0416903     	2.766818e-03
0.0417037     	2.729127e-03
0.0417171     	2.712246e-03
0.0417306     	2.710198e-03
0.041744      	2.730105e-03
0.0417574     	2.779435e-03
0.0417708     	2.769060e-03
0.0417843     	2.768963e-03
0.0417977     	2.765030e-03
0.0418112     	2.756055e-03
0.0418246     	2.745940e-03
0.0418381     	2.741282e-03
0.0418515     	2.734556e-03
0.041865      	2.739652e-03
0.0418784     	2.736865e-03
0.0418919     	2.701791e-03
0.0419054     	2.845927e-03
0.0419188     	2.836762e-03
0.0419323     	2.809385e-03
0.0419458     	2.871322e-03
0.0419593     	2.812325e-03
0.0419728     	2.793613e-03
0.0419863     	2.786514e-03
0.0419998     	2.784009e-03
0.0420133     	2.784011e-03
0.0420268     	2.779771e-03
0.0420403     	2.774473e-03
0.0420538     	2.721352e-03
0.0420674     	2.871535e-03
0.0420809     	2.867394e-03
0.0420944     	2.861375e-03
0.042108      	2.852724e-03
0.0421215     	2.848987e-03
0.042135      	2.843013e-03
0.0421486     	2.836976e-03
0.0421621     	2.830896e-03
0.0421757     	2.833387e-03
0.0421892     	2.776038e-03
0.0422028     	2.908547e-03
0.0422163     	2.928748e-03
0.0422299     	3.278574e-03
0.0422435     	2.942592e-03
0.042257      	2.904343e-03
0.0422706     	2.901459e-03
0.0422842     	2.694965e-03
0.0422978     	2.682275e-03
0.0423114     	2.652449e-03
0.042325      	2.655135e-03
0.0423386     	2.668589e-03
0.0423522     	2.663260e-03
0.0423658     	2.651061e-03
0.0423794     	2.645929e-03
0.042393      	2.637689e-03
0.0424066     	2.632383e-03
0.0424202     	2.628304e-03
0.0424339     	2.627771e-03
0.0424475     	2.624865e-03
0.0424611     	2.626446e-03
0.0424748     	2.629426e-03
0.0424884     	2.612359e-03
0.042502      	2.639391e-03
0.0425157     	2.623174e-03
0.0425294     	2.621258e-03
0.042543      	2.637910e-03
0.0425567     	2.649545e-03
0.0425703     	2.658381e-03
0.042584      	2.665663e-03
0.0425977     	2.680652e-03
0.0426114     	2.673360e-03
0.0426251     	2.657907e-03
0.0426387     	2.656453e-03
0.0426525     	2.647221e-03
0.0426662     	2.698731e-03
0.0426799     	2.664935e-03
0.0426936     	2.648762e-03
0.0427073     	2.646475e-03
0.042721      	2.644379e-03
0.0427348     	2.645441e-03
0.0427485     	2.648659e-03
0.0427622     	2.767538e-03
0.042776      	2.819097e-03
0.0427897     	2.776411e-03
0.0428035     	2.760303e-03
0.0428172     	2.755614e-03
0.042831      	2.748369e-03
0.0428448     	2.735948e-03
0.0428585     	2.729503e-03
0.0428723     	2.727744e-03
0.0428861     	2.725949e-03
0.0428999     	2.728533e-03
0.0429137     	2.720613e-03
0.0429275     	2.723477e-03
0.0429413     	2.717852e-03
0.0429551     	2.717150e-03
0.0429689     	2.710159e-03
0.0429828     	2.708005e-03
0.0429966     	2.710250e-03
0.0430104     	2.713441e-03
0.0430243     	2.726077e-03
0.0430381     	2.700236e-03
0.043052      	2.679405e-03
0.0430658     	2.690981e-03
0.0430797     	2.697380e-03
0.0430936     	2.713831e-03
0.0431074     	2.736728e-03
0.0431213     	2.748516e-03
0.0431352     	2.752278e-03
0.0431491     	2.757045e-03
0.043163      	2.758689e-03
0.0431769     	2.768309e-03
0.0431908     	2.921189e-03
0.0432047     	2.927259e-03
0.0432187     	2.920373e-03
0.0432326     	2.920731e-03
0.0432465     	2.916600e-03
0.0432604     	2.913272e-03
0.0432744     	2.915118e-03
0.0432883     	2.914580e-03
0.0433023     	2.912915e-03
0.0433162     	2.906447e-03
0.0433302     	2.898126e-03
0.0433442     	2.893067e-03
0.0433581     	2.895276e-03
0.0433721     	2.860421e-03
0.0433861     	2.899375e-03
0.0434001     	2.862824e-03
0.0434141     	2.847702e-03
0.0434281     	2.846093e-03
0.0434421     	2.852728e-03
0.0434561     	2.860949e-03
0.0434701     	2.857879e-03
0.0434841     	2.857654e-03
0.0434981     	2.855852e-03
0.0435121     	2.865229e-03
0.0435261     	2.869648e-03
0.0435402     	2.851241e-03
0.0435542     	2.898204e-03
0.0435683     	2.944050e-03
0.0435823     	3.095341e-03
0.0435964     	3.108776e-03
0.0436104     	3.116434e-03
0.0436244     	3.123693e-03
0.0436385     	3.131583e-03
0.0436526     	3.134401e-03
0.0436667     	3.130692e-03
0.0436807     	3.129604e-03
0.0436948     	3.126200e-03
0.0437089     	3.102650e-03
0.043723      	3.148412e-03
0.0437371     	3.111193e-03
